TransactionId,TransactionDate,Amount,MerchantId,MerchantCity,MerchantState,PostalCode,MerchantCategoryCode,SKU
407204535,11/12/20,$14.39 ,6661970000,Hawthorne,CA,90250,5912,S6762
474642672,12/25/20,$140.00 ,8080930000,Huntington Park,CA,90255,4829,S5975
592877095,10/15/20,$15.66 ,3129260000,Manhattan Beach,CA,90266,5942,S1277
312251425,11/24/20,$60.56 ,6515850000,Hawthorne,CA,90250,5814,S9555
347948099,11/30/20,$9.89 ,4733020000,Hawthorne,CA,90250,5814,S3515
733340582,12/2/20,$134.47 ,2744910000,Mira Loma,CA,91752,5541,S0078
180509129,11/2/20,$119.42 ,6406660000,La Verne,CA,91750,5300,S4830
474541099,10/29/20,$34.10 ,7807050000,La Verne,CA,91750,5912,S9887
585733665,10/25/20,$134.39 ,2565170000,La Verne,CA,91750,5311,S6586
542662196,10/21/20,$32.46 ,6654290000,La Verne,CA,91750,5411,S2110
591638925,10/17/20,$62.70 ,8408860000,Ontario,CA,91761,5211,S3703
702988404,11/16/20,$59.19 ,8566950000,La Verne,CA,91750,7349,S3808
294936712,11/2/20,$7.52 ,6343150000,Monterey Park,CA,91754,5411,S5321
995985007,10/4/20,$16.63 ,4581050000,La Verne,CA,91750,5411,S1194
530936404,12/3/20,$65.22 ,6455210000,Monterey Park,CA,91755,5970,S3389
160095094,12/15/20,$143.30 ,4751700000,Mira Loma,CA,91752,5541,S2420
739433428,10/15/20,$72.72 ,1161580000,La Verne,CA,91750,5812,S6823
356327716,12/2/20,$122.81 ,97032800,La Verne,CA,91750,5300,S4689
664754027,10/9/20,$96.00 ,5413380000,La Verne,CA,91750,5499,S9232
984040909,10/17/20,$73.66 ,2042050000,La Verne,CA,91750,5499,S5883
271221519,10/21/20,$103.55 ,7232190000,Monterey Park,CA,91754,5411,S6517
997910970,12/24/20,$129.65 ,8099190000,La Verne,CA,91750,5411,S0113
882114966,12/29/20,$69.02 ,3699110000,Ontario,CA,91761,5211,S3674
973387117,12/21/20,$54.63 ,4722910000,La Verne,CA,91750,5499,S9870
949787652,12/17/20,$76.00 ,7069580000,La Verne,CA,91750,5499,S6574
240640146,10/2/20,$33.34 ,8528730000,Monterey Park,CA,91754,5411,S5659
463424655,10/29/20,$123.27 ,2474140000,La Verne,CA,91750,5310,S7319
452557764,12/18/20,$36.39 ,4816290000,La Verne,CA,91750,5912,S3292
167609603,10/20/20,$28.73 ,3397450000,Monterey Park,CA,91754,5411,S5930
439095782,12/9/20,$35.60 ,7091580000,La Verne,CA,91750,5912,S9232
13519517,10/22/20,$6.90 ,1325200000,La Verne,CA,91750,5300,S2058
555498706,12/8/20,$87.92 ,558490000,La Verne,CA,91750,5311,S2980
821555835,10/30/20,$7.62 ,521142000,La Verne,CA,91750,5812,S7766
344385125,11/3/20,$58.50 ,3289340000,La Verne,CA,91750,5310,S7456
957427752,11/1/20,$29.19 ,3220760000,Spring Valley,CA,91978,5311,S8830
888930119,11/29/20,$133.45 ,1715300000,La Verne,CA,91750,5411,S0323
133871426,11/29/20,$16.53 ,8770420000,La Verne,CA,91750,7210,S7732
864441036,11/3/20,$7.11 ,6135210000,Mira Loma,CA,91752,5812,S6613
934935681,10/4/20,$16.54 ,8129520000,La Verne,CA,91750,5912,S2524
342154179,10/24/20,$33.66 ,5805130000,La Verne,CA,91750,5411,S7461
929329046,12/10/20,$115.01 ,7272220000,La Verne,CA,91750,5300,S0617
534542359,12/9/20,$75.00 ,1878450000,La Verne,CA,91750,5499,S7043
962423144,12/11/20,$59.52 ,5149530000,La Verne,CA,91750,5499,S5265
945764610,12/1/20,$35.99 ,9047640000,La Verne,CA,91750,5411,S2858
970528702,12/7/20,$61.61 ,3091750000,La Verne,CA,91750,5814,S3215
886242907,12/12/20,$25.38 ,4977670000,La Verne,CA,91750,5912,S5530
721390383,10/25/20,$25.35 ,5757320000,Monterey Park,CA,91754,7832,S1719
399998864,11/18/20,$11.52 ,5581120000,La Verne,CA,91750,5912,S1358
387042537,10/30/20,$9.56 ,4241410000,Monterey Park,CA,91754,5411,S8677
184710981,12/2/20,$41.91 ,3206270000,Monterey Park,CA,91754,5411,S5775
244403162,12/6/20,$49.68 ,208650000,La Verne,CA,91750,5912,S4542
888377625,11/17/20,$138.08 ,3510940000,La Verne,CA,91750,5912,S8118
284930463,10/4/20,$25.68 ,8793550000,La Verne,CA,91750,5912,S2934
149046984,11/16/20,$26.99 ,5205100000,La Verne,CA,91750,5411,S1136
722849161,11/2/20,$106.45 ,5467920000,La Verne,CA,91750,5300,S5275
620338854,11/22/20,$48.13 ,792586000,La Verne,CA,91750,5912,S4346
575553723,12/16/20,$118.29 ,2021710000,La Verne,CA,91750,5411,S9852
222575784,12/24/20,$40.61 ,1799190000,San Mateo,CA,94402,5411,S8963
400563637,11/15/20,$12.65 ,2726820000,Palo Alto,CA,94306,5812,S2063
178853976,11/30/20,$13.16 ,356025000,Palo Alto,CA,94306,5812,S5893
657270429,12/25/20,$65.27 ,7501850000,Palo Alto,CA,94306,7538,S3455
458884060,11/10/20,$110.39 ,8320650000,Palo Alto,CA,94306,5411,S6554
608203219,10/5/20,$64.00 ,4552890000,Mira Loma,CA,91752,5541,S4748
219250634,11/13/20,$62.49 ,3741310000,Mira Loma,CA,91752,5541,S9417
34743129,12/21/20,$37.47 ,3991320000,La Verne,CA,91750,5912,S4448
980848890,12/5/20,$38.98 ,1612220000,La Verne,CA,91750,5912,S8882
619814435,10/1/20,$47.40 ,2874510000,Monterey Park,CA,91754,5411,S1245
877912965,12/7/20,$127.38 ,4570420000,La Verne,CA,91750,5411,S1577
418578761,12/4/20,$45.86 ,7035600000,La Verne,CA,91750,5411,S0740
898763523,12/27/20,$193.00 ,3086830000,Anchorage,AK,99504,3780,S0539
751696033,10/12/20,$83.11 ,191806000,Rancho Palos Verdes,CA,90275,5812,S5031
888810291,11/13/20,$136.27 ,5007100000,Rancho Palos Verdes,CA,90275,5311,S7913
964655588,12/1/20,$68.32 ,6571010000,Rancho Palos Verdes,CA,90275,5812,S3726
711402960,10/8/20,$155.91 ,2211680000,Anchorage,AK,99504,3780,S5454
42194770,10/25/20,$41.95 ,1548740000,La Verne,CA,91750,5912,S3357
277047117,11/23/20,$30.45 ,8864120000,Monterey Park,CA,91754,5310,S7877
436465888,11/4/20,$128.56 ,6698460000,Monterey Park,CA,91754,5411,S3160
374169898,10/14/20,$84.06 ,6130290000,La Verne,CA,91750,5912,S2731
258228687,10/28/20,$27.80 ,303858000,La Verne,CA,91750,5813,S3817
468556252,11/15/20,$34.57 ,6126580000,La Verne,CA,91750,5912,S5638
730506187,12/28/20,$144.08 ,2839510000,La Verne,CA,91750,5300,S6213
250273097,12/20/20,$48.46 ,1908130000,La Verne,CA,91750,5912,S7271
348881075,12/15/20,$27.16 ,3260330000,La Verne,CA,91750,5411,S8903
693365656,10/21/20,$107.52 ,3395540000,La Verne,CA,91750,5300,S2150
149652278,12/31/20,$154.44 ,170491000,La Verne,CA,91750,5310,S2587
584703507,11/7/20,$72.01 ,4081540000,La Verne,CA,91750,5814,S6678
449433752,12/21/20,$30.47 ,3974460000,La Verne,CA,91750,5251,S3206
133790450,12/6/20,$11.87 ,5150360000,Mira Loma,CA,91752,5541,S5633
612826965,10/27/20,$49.16 ,3123330000,Monterey Park,CA,91754,5411,S7273
589019148,11/23/20,$30.17 ,5162040000,La Verne,CA,91750,7230,S8371
175754876,10/14/20,$37.84 ,4735950000,La Verne,CA,91750,5912,S6427
781070848,12/8/20,$1.31 ,38327200,La Verne,CA,91750,5499,S1251
649959676,12/25/20,$36.51 ,8870050000,La Verne,CA,91750,5411,S8153
558443507,10/14/20,$162.75 ,7641860000,La Verne,CA,91750,5411,S4557
125865393,10/8/20,$125.16 ,112121000,La Verne,CA,91750,5912,S7884
291455711,10/12/20,$30.62 ,9045060000,La Verne,CA,91750,5411,S7923
518886892,11/5/20,$50.59 ,8085190000,La Verne,CA,91750,5812,S6333
175971021,11/30/20,$150.00 ,4220240000,La Verne,CA,91750,5411,S5733
404662385,12/26/20,$997.97 ,1046620000,Rosemead,CA,91770,3132,S3186
236741214,10/30/20,$59.07 ,1100380000,La Verne,CA,91750,7538,S6762
235468021,11/4/20,$43.37 ,4317140000,Monterey Park,CA,91755,5942,S8408
669391147,12/27/20,$31.29 ,7153680000,Monterey Park,CA,91754,7832,S6468
372832512,10/14/20,$60.67 ,6035330000,La Verne,CA,91750,5499,S9862
240627987,12/21/20,$67.00 ,5716200000,La Verne,CA,91750,5499,S8536
496554232,10/26/20,$130.39 ,8978690000,La Verne,CA,91750,5411,S7744
309795790,11/10/20,$31.55 ,6968520000,Mira Loma,CA,91752,4814,S7568
560496769,11/6/20,$127.09 ,4526230000,La Verne,CA,91750,4900,S7120
287472076,11/3/20,$45.88 ,3558490000,La Verne,CA,91750,5912,S8953
639064394,12/17/20,$10.59 ,6154650000,Mira Loma,CA,91752,5812,S4315
220862664,10/2/20,$10.13 ,1007480000,La Verne,CA,91750,5411,S6673
414552765,12/25/20,$81.85 ,1704170000,Santa Clara,CA,95051,5814,S4113
595643302,12/4/20,$16.61 ,5624840000,Scotts Valley,CA,95066,5300,S7765
445218454,11/16/20,$23.54 ,1108330000,La Verne,CA,91750,5912,S5635
1037014,11/20/20,$116.83 ,190253000,La Verne,CA,91750,5912,S6675
539937645,12/9/20,$49.64 ,8245760000,La Verne,CA,91750,4900,S8194
657587090,12/27/20,$30.32 ,4534600000,Monterey Park,CA,91755,5942,S5162
813502910,11/21/20,$6.88 ,6161790000,Monterey Park,CA,91755,5942,S2323
156216557,11/25/20,$112.90 ,1249840000,La Verne,CA,91750,4900,S1778
542717393,10/18/20,$27.28 ,2712610000,La Verne,CA,91750,5912,S8067
761320190,10/13/20,$44.81 ,561686000,La Verne,CA,91750,5311,S2726
145854757,10/20/20,$55.72 ,5439540000,La Verne,CA,91750,5311,S2528
174024102,12/22/20,$115.13 ,4752060000,Mira Loma,CA,91752,5541,S7525
400648765,11/20/20,$189.34 ,483490000,La Verne,CA,91750,5300,S2591
75822567,10/27/20,$22.61 ,7544430000,La Verne,CA,91750,5912,S3446
65571815,10/26/20,$229.29 ,1659880000,La Verne,CA,91750,8021,S5755
678749317,10/14/20,$59.21 ,6445690000,La Verne,CA,91750,5912,S3165
141799712,11/23/20,$158.65 ,7897620000,La Verne,CA,91750,5411,S0586
385545624,10/2/20,$45.29 ,7353040000,La Verne,CA,91750,5411,S5511
518128844,11/19/20,$100.00 ,984445000,La Verne,CA,91750,5499,S7498
704142970,12/24/20,$70.42 ,879440000,La Verne,CA,91750,5499,S8553
488252362,12/30/20,$148.72 ,8405270000,La Verne,CA,91750,5311,S2821
277928342,12/27/20,$10.44 ,2387870000,Irvine,CA,92617,5411,S5457
81401461,11/5/20,$78.73 ,3639120000,Irvine,CA,92617,5814,S6145
77900906,11/17/20,$131.23 ,6222350000,Mira Loma,CA,91752,5541,S1387
688893816,12/5/20,$143.34 ,771121000,La Verne,CA,91750,5912,S1383
397283320,11/26/20,$42.69 ,3840640000,La Verne,CA,91750,5411,S0947
227898361,10/16/20,$88.46 ,2432260000,Mira Loma,CA,91752,5812,S9626
205769903,12/22/20,$118.21 ,8962680000,La Verne,CA,91750,5411,S6566
715826090,12/4/20,$125.25 ,2418380000,La Verne,CA,91750,5300,S5718
713771151,12/30/20,$10.48 ,5291190000,Monterey Park,CA,91754,5411,S3185
341966197,10/23/20,$127.21 ,8438450000,Monterey Park,CA,91754,5411,S6261
890729326,10/5/20,$164.62 ,5420810000,La Verne,CA,91750,4900,S4572
387301776,10/4/20,$3.38 ,6091780000,La Verne,CA,91750,5411,S5346
396106523,12/20/20,$30.48 ,333722000,La Verne,CA,91750,5912,S1932
570649287,12/20/20,$35.78 ,962083000,Monterey Park,CA,91755,5942,S2628
436080344,10/12/20,$3.68 ,7828860000,La Verne,CA,91750,5921,S0745
578142505,10/25/20,$48.02 ,4203710000,Monterey Park,CA,91755,5942,S9127
604631755,12/28/20,$9.44 ,2392210000,La Verne,CA,91750,5411,S8926
450187347,11/28/20,$74.16 ,4405960000,La Verne,CA,91750,5814,S4437
976372545,12/15/20,$137.32 ,2612940000,La Verne,CA,91750,5300,S1343
355446186,12/13/20,$35.65 ,2651930000,La Verne,CA,91750,5912,S2702
901359388,11/17/20,$324.99 ,6153240000,La Verne,CA,91750,8021,S4471
611665507,12/22/20,$75.78 ,7052070000,La Verne,CA,91750,5812,S3523
914160234,11/26/20,$136.01 ,5363980000,Monterey Park,CA,91754,5411,S5759
620358018,10/20/20,$35.92 ,463156000,La Verne,CA,91750,5912,S3008
781688549,12/26/20,$19.23 ,6036450000,La Verne,CA,91750,7210,S2643
641241374,12/29/20,$76.94 ,6500420000,La Verne,CA,91750,5411,S7504
635698433,11/21/20,$120.59 ,3654280000,La Verne,CA,91750,5411,S9285
675601158,12/15/20,$137.46 ,7459560000,Monterey Park,CA,91754,5411,S8823
694354038,10/3/20,$14.11 ,8015940000,La Verne,CA,91750,7210,S2430
868496571,12/3/20,$49.68 ,4977970000,La Verne,CA,91750,5912,S4180
661713707,10/24/20,$21.45 ,6565560000,La Verne,CA,91750,7230,S0115
932725383,12/30/20,$7.46 ,8992470000,La Verne,CA,91750,5300,S9282
169419429,11/27/20,$49.50 ,8411250000,Monterey Park,CA,91754,5411,S3229
644389362,12/26/20,$72.98 ,1270470000,La Verne,CA,91750,5310,S6607
933239123,10/28/20,$37.11 ,3739860000,La Verne,CA,91750,5411,S6339
479147402,11/10/20,$32.45 ,8630250000,Mira Loma,CA,91752,4814,S3211
220871929,10/14/20,$36.07 ,9028660000,La Verne,CA,91750,5912,S6368
799133383,11/1/20,$45.85 ,8700070000,Monterey Park,CA,91754,5411,S8727
463260040,10/19/20,$14.77 ,8149420000,Florence,SC,29506,5812,S1877
242388534,10/26/20,$33.29 ,7852140000,Greenville,SC,29605,5942,S5630
537036555,12/13/20,$37.56 ,3438150000,Florence,SC,29506,5411,S1555
496125333,10/2/20,$130.22 ,6914940000,Monterey Park,CA,91754,5411,S3683
237418234,12/7/20,$41.93 ,2122300000,La Verne,CA,91750,5912,S8879
802783087,10/12/20,$139.59 ,1368160000,La Verne,CA,91750,5311,S3097
517933629,10/11/20,$130.58 ,1642300000,Mira Loma,CA,91752,5541,S6361
443653173,10/27/20,$12.93 ,6998360000,Mira Loma,CA,91752,5541,S1578
675747857,10/29/20,$120.48 ,3158720000,La Verne,CA,91750,5300,S0317
414988199,12/26/20,$56.77 ,5427100000,La Verne,CA,91750,5411,S3138
88495809,12/13/20,$100.00 ,4530600000,Mira Loma,CA,91752,4829,S1168
12732810,12/19/20,$293.92 ,6182530000,La Verne,CA,91750,8011,S7537
351165408,12/20/20,$4.55 ,2646420000,Mira Loma,CA,91752,5541,S6351
140494402,10/8/20,$37.61 ,5153120000,La Verne,CA,91750,5912,S2477
695710299,10/19/20,$50.70 ,9057740000,La Verne,CA,91750,5411,S2522
956244566,11/29/20,$151.24 ,8265640000,Monterey Park,CA,91754,5411,S9372
855029875,10/17/20,$24.22 ,5062200000,La Verne,CA,91750,5193,S3897
592237281,12/8/20,$70.48 ,6641220000,La Verne,CA,91750,7538,S7887
673801979,12/25/20,$101.71 ,2241980000,Monterey Park,CA,91754,5411,S7792
594501386,11/26/20,$84.60 ,7702890000,La Verne,CA,91750,5311,S7131
153405696,10/15/20,$47.20 ,5954200000,La Verne,CA,91750,5411,S8952
891651376,10/11/20,$58.06 ,2472480000,La Verne,CA,91750,5310,S4296
997392907,12/9/20,$120.36 ,4434430000,Monterey Park,CA,91754,5411,S3353
806650114,11/1/20,$35.78 ,3868770000,La Verne,CA,91750,5912,S7206
848588875,10/27/20,$137.06 ,6790000000,Monterey Park,CA,91754,5411,S1455
911389836,10/20/20,$9.10 ,8194610000,Mira Loma,CA,91752,5812,S2811
655573459,12/22/20,$1.84 ,7759070000,La Verne,CA,91750,5499,S8333
131926340,11/21/20,$115.61 ,551332000,La Verne,CA,91750,5300,S5354
147360142,12/2/20,$33.70 ,4872340000,Monterey Park,CA,91754,5411,S7563
907258173,11/15/20,$168.83 ,3650060000,La Verne,CA,91750,8043,S4093
405751715,10/3/20,$94.00 ,4645740000,Mira Loma,CA,91752,5541,S5577
971760983,12/23/20,$68.31 ,5625830000,Mira Loma,CA,91752,5541,S1864
980787950,11/6/20,$24.82 ,8624000000,Mira Loma,CA,91752,7832,S2643
661348679,10/19/20,$48.03 ,5358930000,La Verne,CA,91750,5912,S9827
685197494,10/28/20,$153.01 ,308447000,La Verne,CA,91750,5311,S0934
424677012,11/23/20,$128.26 ,7082870000,La Verne,CA,91750,5912,S8305
881330166,10/23/20,$63.44 ,1532660000,La Verne,CA,91750,5311,S7372
969976507,12/9/20,$92.57 ,8169570000,La Verne,CA,91750,5311,S0382
634556204,10/14/20,$51.50 ,8052370000,Hesperia,CA,92345,7538,S1122
502019110,10/12/20,$34.22 ,2840430000,Hesperia,CA,92345,5912,S5231
352349932,10/7/20,$60.65 ,794810000,Hesperia,CA,92344,7538,S7513
771529498,10/20/20,$28.80 ,2091680000,Hesperia,CA,92344,5411,S1255
319303341,10/20/20,$36.29 ,5407430000,La Verne,CA,91750,5912,S3698
674767861,12/14/20,$52.22 ,7911970000,La Verne,CA,91750,5311,S7118
615141637,11/6/20,$16.04 ,7265820000,Monterey Park,CA,91754,5310,S6440
258516422,11/5/20,$123.02 ,5474320000,La Verne,CA,91750,5311,S5221
778760637,12/12/20,$252.00 ,3360330000,Oakland,CA,94606,3596,S1421
63504235,10/10/20,$4.35 ,5100930000,Muscatine,IA,52761,5921,S0324
898132094,12/24/20,$126.42 ,4113330000,Muscatine,IA,52761,5621,S0322
307492237,12/10/20,$152.46 ,7994930000,Muscatine,IA,52761,5912,S7102
814698765,11/11/20,$107.90 ,1287590000,Davenport,IA,52802,5812,S1815
336343572,10/5/20,$37.14 ,6180070000,Muscatine,IA,52761,5411,S7887
405146471,12/6/20,$13.98 ,4051610000,Muscatine,IA,52761,5411,S3904
315315080,11/12/20,$178.65 ,7158450000,Davenport,IA,52804,4814,S1145
978859749,10/27/20,$127.07 ,2409350000,Muscatine,IA,52761,5541,S4985
987143930,10/27/20,$44.97 ,6796080000,Oakland,CA,94606,3596,S4831
844412145,12/17/20,$116.89 ,6910530000,La Verne,CA,91750,5300,S2764
875824397,12/14/20,$88.32 ,8112990000,La Verne,CA,91750,5812,S3304
692367279,11/9/20,$190.51 ,7908280000,La Verne,CA,91750,5912,S7348
631844829,12/16/20,$10.48 ,8208700000,Mira Loma,CA,91752,5812,S1775
370062567,12/7/20,$87.21 ,5316370000,Mira Loma,CA,91752,5541,S9458
816671098,12/6/20,$7.93 ,5137700000,La Verne,CA,91750,5411,S1028
742489857,10/19/20,$3.46 ,4123210000,La Verne,CA,91750,5912,S5082
1968387,10/30/20,$68.79 ,5343180000,La Verne,CA,91750,5411,S8086
570130608,12/20/20,$176.50 ,8826350000,La Verne,CA,91750,5912,S1892
253012027,10/11/20,$36.22 ,8003210000,La Verne,CA,91750,5411,S7277
527643979,10/27/20,$36.49 ,5563030000,La Verne,CA,91750,5411,S3751
985254934,11/8/20,$43.33 ,6738340000,La Verne,CA,91750,5912,S7413
254219915,12/3/20,$45.08 ,1139640000,Orlando,FL,32829,5912,S6502
703014101,10/20/20,$41.89 ,7522430000,Monterey Park,CA,91754,5411,S7587
231051137,10/26/20,$43.30 ,4693980000,La Verne,CA,91750,5912,S3772
984524764,12/12/20,$137.92 ,6160040000,San Antonio,TX,78224,5912,S4902
757234286,11/30/20,$38.44 ,8733400000,San Antonio,TX,78224,5411,S6446
164223670,11/5/20,$150.06 ,5095430000,La Verne,CA,91750,5912,S4565
772214579,10/12/20,$164.59 ,5693640000,La Verne,CA,91750,5912,S8210
523617389,10/19/20,$129.40 ,4319010000,La Verne,CA,91750,5912,S7517
521934725,12/5/20,$26.98 ,2438850000,La Verne,CA,91750,5912,S7286
214776322,12/29/20,$145.64 ,8947800000,La Verne,CA,91750,5311,S2988
655410325,11/28/20,$10.34 ,3693650000,La Verne,CA,91750,5411,S3376
166456429,12/2/20,$66.36 ,1675440000,La Verne,CA,91750,7538,S3182
167098994,11/20/20,$11.55 ,2910330000,La Verne,CA,91750,5411,S8123
86037488,10/23/20,$32.02 ,3520220000,Monterey Park,CA,91754,5411,S4367
784737460,11/18/20,$45.56 ,3906260000,La Verne,CA,91750,5912,S3620
709327855,12/25/20,$12.28 ,8919760000,Mira Loma,CA,91752,5541,S6734
988002278,10/5/20,$5.84 ,85070500,Mira Loma,CA,91752,5812,S7724
361228873,11/10/20,$114.27 ,6761070000,Mira Loma,CA,91752,4814,S1284
404657916,12/9/20,$94.68 ,2437310000,La Verne,CA,91750,5814,S2265
860106214,12/29/20,$120.91 ,3532940000,La Verne,CA,91750,5912,S5665
605900733,12/9/20,$123.94 ,7682040000,Mira Loma,CA,91752,5541,S1427
227173953,12/8/20,$147.09 ,2743400000,La Verne,CA,91750,5912,S7524
438270313,10/14/20,$124.27 ,6281010000,La Verne,CA,91750,5300,S1631
759781838,12/2/20,$48.50 ,1046800000,La Verne,CA,91750,5912,S8412
361535596,11/4/20,$59.03 ,2286180000,Ontario,CA,91761,5211,S2872
756645690,10/9/20,$153.81 ,3637940000,La Verne,CA,91750,5912,S8500
465829386,12/13/20,$62.66 ,5768810000,La Verne,CA,91750,5499,S6126
247704912,11/29/20,$74.00 ,7832130000,La Verne,CA,91750,5499,S8276
411434494,10/26/20,$132.49 ,7561720000,La Verne,CA,91750,5411,S7435
916573662,11/26/20,$71.58 ,4033350000,Mira Loma,CA,91752,5812,S3576
385166091,11/30/20,$190.84 ,7823310000,La Verne,CA,91750,5912,S2225
318921511,12/16/20,$84.01 ,815048000,La Verne,CA,91750,5411,S7885
742190968,10/9/20,$131.41 ,5641260000,La Verne,CA,91750,5912,S5468
475849756,12/18/20,$151.87 ,8821770000,La Verne,CA,91750,5300,S0514
808499157,12/20/20,$29.23 ,2593570000,La Verne,CA,91750,5912,S7787
133623866,10/18/20,$150.81 ,1096720000,Mira Loma,CA,91752,5541,S3646
674460404,12/4/20,$38.19 ,5660550000,Monterey Park,CA,91754,5411,S2747
801245577,10/11/20,$69.12 ,7919820000,Mira Loma,CA,91752,5541,S6553
10695130,12/24/20,$83.00 ,340037000,Mira Loma,CA,91752,5541,S2733
366113674,11/13/20,$36.56 ,4029530000,Monterey Park,CA,91754,5411,S6725
762482105,12/5/20,$57.97 ,870451000,La Verne,CA,91750,5912,S5143
711290304,10/4/20,$36.49 ,3735520000,La Verne,CA,91750,5912,S2624
882564579,10/15/20,$153.10 ,8431730000,La Verne,CA,91750,5311,S3278
798768466,10/26/20,$373.00 ,8692600000,Corry,PA,16407,3509,S6225
812277653,12/5/20,$61.65 ,5753020000,Pulaski,PA,16143,5814,S2433
627620050,10/19/20,$182.72 ,878535000,Corry,PA,16407,3509,S2084
669143223,10/4/20,$14.46 ,2488260000,Mira Loma,CA,91752,5541,S1777
544467220,10/31/20,$50.00 ,1379410000,Mechanicsville,VA,23116,5541,S1453
882187700,12/19/20,$53.11 ,5312890000,Mechanicsville,VA,23116,5541,S3440
737221707,11/13/20,$7.71 ,1463850000,La Verne,CA,91750,5812,S5376
874413520,10/27/20,$40.67 ,262837000,Monterey Park,CA,91754,5411,S2974
428839051,11/16/20,$23.74 ,2768360000,Monterey Park,CA,91754,5411,S4153
682597934,10/6/20,$119.51 ,7458300,La Verne,CA,91750,5300,S0762
224269055,12/19/20,$108.53 ,5485890000,La Verne,CA,91750,5300,S3685
329265075,12/24/20,$44.45 ,7149660000,La Verne,CA,91750,7538,S8644
144838881,10/2/20,$85.34 ,1415050000,La Verne,CA,91750,5300,S3560
525062456,10/16/20,$44.81 ,4432160000,Monterey Park,CA,91754,5411,S4035
842066208,11/7/20,$9.82 ,2714930000,Mira Loma,CA,91752,5541,S2685
637085923,10/21/20,$166.43 ,3168660000,La Verne,CA,91750,5912,S5308
765115364,10/26/20,$13.98 ,5459510000,Monterey Park,CA,91754,5310,S5285
180752245,10/11/20,$111.03 ,8756900000,La Verne,CA,91750,5411,S1333
256363569,11/10/20,$41.10 ,8919680000,Monterey Park,CA,91755,5942,S2277
295022127,10/19/20,$110.96 ,6956880000,La Verne,CA,91750,5300,S5328
321256449,12/10/20,$125.84 ,6186820000,La Verne,CA,91750,5311,S0634
85027999,10/21/20,$44.55 ,6380230000,La Verne,CA,91750,5912,S9786
834589200,12/2/20,$122.10 ,486979000,La Verne,CA,91750,5411,S9429
880095827,10/17/20,$130.74 ,4036700000,La Verne,CA,91750,5411,S2244
636663402,12/8/20,$32.11 ,1617710000,Monterey Park,CA,91754,5411,S9865
217393964,12/9/20,$70.10 ,4956570000,La Verne,CA,91750,5812,S6641
777704043,12/16/20,$37.06 ,3900920000,Monterey Park,CA,91755,5942,S3888
13164620,11/7/20,$121.67 ,1919080000,La Verne,CA,91750,5300,S4144
917003130,12/14/20,$29.61 ,4396690000,La Verne,CA,91750,5912,S3472
878537903,12/26/20,$42.46 ,1263340000,La Verne,CA,91750,5912,S3429
861996696,12/31/20,$3.13 ,4888070000,Mira Loma,CA,91752,5541,S6180
892381298,11/3/20,$117.07 ,886028000,La Verne,CA,91750,5411,S8944
644135053,11/11/20,$181.46 ,5122280000,Mira Loma,CA,91752,4814,S7218
14173028,10/18/20,$158.17 ,6693140000,La Verne,CA,91750,5300,S9225
415784560,11/16/20,$13.30 ,7800380000,Monterey Park,CA,91754,5310,S8433
333837305,12/23/20,$35.31 ,2524760000,Monterey Park,CA,91754,5411,S6126
898062762,12/12/20,$9.10 ,3879870000,Monterey Park,CA,91754,5411,S5042
316817090,12/2/20,$122.33 ,4191430000,Mira Loma,CA,91752,5541,S2796
894805600,12/6/20,$88.00 ,6882550000,Mira Loma,CA,91752,5541,S4131
892143219,10/11/20,$62.77 ,706167000,Mira Loma,CA,91752,5541,S7803
954527250,10/13/20,$116.66 ,8467710000,La Verne,CA,91750,5912,S8386
779617334,10/28/20,$43.89 ,1584360000,La Verne,CA,91750,5411,S3654
373644801,10/21/20,$103.68 ,8556430000,La Verne,CA,91750,5912,S2437
479674670,10/16/20,$42.66 ,6596280000,La Verne,CA,91750,4900,S3236
79855154,10/8/20,$54.94 ,3955080000,La Verne,CA,91750,5912,S0149
761408566,12/5/20,$45.26 ,7891500000,Monterey Park,CA,91754,5411,S7391
779694208,12/11/20,$151.56 ,2676390000,La Verne,CA,91750,4900,S6871
783986752,10/23/20,$80.00 ,1747420000,La Verne,CA,91750,5499,S4961
438915462,12/15/20,$76.42 ,1727960000,La Verne,CA,91750,5499,S8834
30011404,10/5/20,$71.00 ,3310950000,La Verne,CA,91750,5499,S3586
804191396,12/6/20,$37.37 ,4011640000,La Verne,CA,91750,5499,S6176
987303362,12/13/20,$45.40 ,6832660000,La Verne,CA,91750,5912,S3178
417002814,11/5/20,$127.43 ,5237740000,Mira Loma,CA,91752,5541,S6977
45431220,12/25/20,$36.29 ,2548810000,Monterey Park,CA,91755,5942,S7190
317976204,11/28/20,$6.55 ,7681040000,Mira Loma,CA,91752,5812,S1125
995459072,12/23/20,$56.63 ,4080110000,La Verne,CA,91750,7349,S6446
340178325,11/7/20,$37.05 ,9080290000,La Verne,CA,91750,5912,S6217
514756812,10/26/20,$37.61 ,3796620000,Duarte,CA,91010,5411,S4184
930234339,12/11/20,$81.69 ,3300620000,Mira Loma,CA,91752,5812,S8643
231950029,12/31/20,$39.95 ,6242180000,La Verne,CA,91750,5912,S5455
329963235,12/10/20,$124.66 ,7392630000,La Verne,CA,91750,5411,S7661
612625740,10/13/20,$82.71 ,4183560000,La Verne,CA,91750,5300,S5408
256299251,10/3/20,$39.65 ,6468850000,Monterey Park,CA,91754,5411,S1501
